student_id,student_name,student_email,department,programme,phone_number,status,created_at
STU0032,Student 32,stu0032@student.aura-student-risk.com,Engineering,Engineering,+60121000752,active,2026-06-11 19:14:24
STU5310,Student 5310,stu5310@student.aura-student-risk.com,Business,Business,+60121000753,active,2026-06-11 19:14:24
STU6898,Student 6898,stu6898@student.aura-student-risk.com,Data Science,Data Science,+60121000754,active,2026-06-11 19:14:24
STU5270,Student 5270,stu5270@student.aura-student-risk.com,Business,Business,+60121000755,active,2026-06-11 19:14:24
STU8447,Student 8447,stu8447@student.aura-student-risk.com,Data Science,Data Science,+60121000756,active,2026-06-11 19:14:24
STU3818,Student 3818,stu3818@student.aura-student-risk.com,Data Science,Data Science,+60121000757,active,2026-06-11 19:14:24
STU6040,Student 6040,stu6040@student.aura-student-risk.com,Computer Science,Computer Science,+60121000758,active,2026-06-11 19:14:24
STU6006,Student 6006,stu6006@student.aura-student-risk.com,Computer Science,Computer Science,+60121000759,active,2026-06-11 19:14:24
STU4748,Student 4748,stu4748@student.aura-student-risk.com,Data Science,Data Science,+60121000760,active,2026-06-11 19:14:24
STU1348,Student 1348,stu1348@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000761,active,2026-06-11 19:14:24
STU1069,Student 1069,stu1069@student.aura-student-risk.com,Data Science,Data Science,+60121000762,active,2026-06-11 19:14:24
STU5422,Student 5422,stu5422@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000763,active,2026-06-11 19:14:24
STU6831,Student 6831,stu6831@student.aura-student-risk.com,Data Science,Data Science,+60121000764,active,2026-06-11 19:14:24
STU7888,Student 7888,stu7888@student.aura-student-risk.com,Computer Science,Computer Science,+60121000765,active,2026-06-11 19:14:24
STU0034,Student 34,stu0034@student.aura-student-risk.com,Data Science,Data Science,+60121000766,active,2026-06-11 19:14:24
STU6518,Student 6518,stu6518@student.aura-student-risk.com,Engineering,Engineering,+60121000767,active,2026-06-11 19:14:24
STU7792,Student 7792,stu7792@student.aura-student-risk.com,Business,Business,+60121000768,active,2026-06-11 19:14:24
STU0120,Student 120,stu0120@student.aura-student-risk.com,Business,Business,+60121000769,active,2026-06-11 19:14:24
STU8792,Student 8792,stu8792@student.aura-student-risk.com,Engineering,Engineering,+60121000770,active,2026-06-11 19:14:24
STU1513,Student 1513,stu1513@student.aura-student-risk.com,Computer Science,Computer Science,+60121000771,active,2026-06-11 19:14:24
STU6682,Student 6682,stu6682@student.aura-student-risk.com,Engineering,Engineering,+60121000772,active,2026-06-11 19:14:24
STU0097,Student 97,stu0097@student.aura-student-risk.com,Engineering,Engineering,+60121000773,active,2026-06-11 19:14:24
STU9418,Student 9418,stu9418@student.aura-student-risk.com,Computer Science,Computer Science,+60121000774,active,2026-06-11 19:14:24
STU8182,Student 8182,stu8182@student.aura-student-risk.com,Engineering,Engineering,+60121000775,active,2026-06-11 19:14:24
STU5795,Student 5795,stu5795@student.aura-student-risk.com,Business,Business,+60121000776,active,2026-06-11 19:14:24
STU0511,Student 511,stu0511@student.aura-student-risk.com,Engineering,Engineering,+60121000777,active,2026-06-11 19:14:24
STU3123,Student 3123,stu3123@student.aura-student-risk.com,Engineering,Engineering,+60121000778,active,2026-06-11 19:14:24
STU6293,Student 6293,stu6293@student.aura-student-risk.com,Business,Business,+60121000779,active,2026-06-11 19:14:24
STU1225,Student 1225,stu1225@student.aura-student-risk.com,Engineering,Engineering,+60121000780,active,2026-06-11 19:14:24
STU9150,Student 9150,stu9150@student.aura-student-risk.com,Data Science,Data Science,+60121000781,active,2026-06-11 19:14:24
STU4082,Student 4082,stu4082@student.aura-student-risk.com,Engineering,Engineering,+60121000782,active,2026-06-11 19:14:24
STU3400,Student 3400,stu3400@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000783,active,2026-06-11 19:14:24
STU4696,Student 4696,stu4696@student.aura-student-risk.com,Computer Science,Computer Science,+60121000784,active,2026-06-11 19:14:24
STU3351,Student 3351,stu3351@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000785,active,2026-06-11 19:14:24
STU5971,Student 5971,stu5971@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000786,active,2026-06-11 19:14:24
STU7953,Student 7953,stu7953@student.aura-student-risk.com,Data Science,Data Science,+60121000787,active,2026-06-11 19:14:24
STU4217,Student 4217,stu4217@student.aura-student-risk.com,Engineering,Engineering,+60121000788,active,2026-06-11 19:14:24
STU7217,Student 7217,stu7217@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000789,active,2026-06-11 19:14:24
STU4072,Student 4072,stu4072@student.aura-student-risk.com,Computer Science,Computer Science,+60121000790,active,2026-06-11 19:14:24
STU2345,Student 2345,stu2345@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000791,active,2026-06-11 19:14:24
STU0766,Student 766,stu0766@student.aura-student-risk.com,Computer Science,Computer Science,+60121000792,active,2026-06-11 19:14:24
STU7641,Student 7641,stu7641@student.aura-student-risk.com,Business,Business,+60121000793,active,2026-06-11 19:14:24
STU4050,Student 4050,stu4050@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000794,active,2026-06-11 19:14:24
STU8710,Student 8710,stu8710@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000795,active,2026-06-11 19:14:24
STU1124,Student 1124,stu1124@student.aura-student-risk.com,Data Science,Data Science,+60121000796,active,2026-06-11 19:14:24
STU4004,Student 4004,stu4004@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000797,active,2026-06-11 19:14:24
STU6744,Student 6744,stu6744@student.aura-student-risk.com,Computer Science,Computer Science,+60121000798,active,2026-06-11 19:14:24
STU5528,Student 5528,stu5528@student.aura-student-risk.com,Computer Science,Computer Science,+60121000799,active,2026-06-11 19:14:24
STU2341,Student 2341,stu2341@student.aura-student-risk.com,Data Science,Data Science,+60121000800,active,2026-06-11 19:14:24
STU9124,Student 9124,stu9124@student.aura-student-risk.com,Business,Business,+60121000801,active,2026-06-11 19:14:24
STU7851,Student 7851,stu7851@student.aura-student-risk.com,Computer Science,Computer Science,+60121000802,active,2026-06-11 19:14:24
STU1863,Student 1863,stu1863@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000803,active,2026-06-11 19:14:24
STU2166,Student 2166,stu2166@student.aura-student-risk.com,Computer Science,Computer Science,+60121000804,active,2026-06-11 19:14:24
STU6844,Student 6844,stu6844@student.aura-student-risk.com,Data Science,Data Science,+60121000805,active,2026-06-11 19:14:24
STU8094,Student 8094,stu8094@student.aura-student-risk.com,Engineering,Engineering,+60121000806,active,2026-06-11 19:14:24
STU4904,Student 4904,stu4904@student.aura-student-risk.com,Data Science,Data Science,+60121000807,active,2026-06-11 19:14:24
STU5020,Student 5020,stu5020@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000808,active,2026-06-11 19:14:24
STU0765,Student 765,stu0765@student.aura-student-risk.com,Data Science,Data Science,+60121000809,active,2026-06-11 19:14:24
STU7232,Student 7232,stu7232@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000810,active,2026-06-11 19:14:24
STU7540,Student 7540,stu7540@student.aura-student-risk.com,Business,Business,+60121000811,active,2026-06-11 19:14:24
STU7826,Student 7826,stu7826@student.aura-student-risk.com,Business,Business,+60121000812,active,2026-06-11 19:14:24
STU9190,Student 9190,stu9190@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000813,active,2026-06-11 19:14:24
STU3788,Student 3788,stu3788@student.aura-student-risk.com,Data Science,Data Science,+60121000814,active,2026-06-11 19:14:24
STU3155,Student 3155,stu3155@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000815,active,2026-06-11 19:14:24
STU1057,Student 1057,stu1057@student.aura-student-risk.com,Computer Science,Computer Science,+60121000816,active,2026-06-11 19:14:24
STU9239,Student 9239,stu9239@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000817,active,2026-06-11 19:14:24
STU7943,Student 7943,stu7943@student.aura-student-risk.com,Computer Science,Computer Science,+60121000818,active,2026-06-11 19:14:24
STU7439,Student 7439,stu7439@student.aura-student-risk.com,Computer Science,Computer Science,+60121000819,active,2026-06-11 19:14:24
STU7771,Student 7771,stu7771@student.aura-student-risk.com,Business,Business,+60121000820,active,2026-06-11 19:14:24
STU9002,Student 9002,stu9002@student.aura-student-risk.com,Engineering,Engineering,+60121000821,active,2026-06-11 19:14:24
STU3007,Student 3007,stu3007@student.aura-student-risk.com,Computer Science,Computer Science,+60121000822,active,2026-06-11 19:14:24
STU3306,Student 3306,stu3306@student.aura-student-risk.com,Computer Science,Computer Science,+60121000823,active,2026-06-11 19:14:24
STU3146,Student 3146,stu3146@student.aura-student-risk.com,Business,Business,+60121000824,active,2026-06-11 19:14:24
STU5862,Student 5862,stu5862@student.aura-student-risk.com,Business,Business,+60121000825,active,2026-06-11 19:14:24
STU3858,Student 3858,stu3858@student.aura-student-risk.com,Data Science,Data Science,+60121000826,active,2026-06-11 19:14:24
STU5360,Student 5360,stu5360@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000827,active,2026-06-11 19:14:24
STU0953,Student 953,stu0953@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000828,active,2026-06-11 19:14:24
STU9055,Student 9055,stu9055@student.aura-student-risk.com,Data Science,Data Science,+60121000829,active,2026-06-11 19:14:24
STU2021,Student 2021,stu2021@student.aura-student-risk.com,Business,Business,+60121000830,active,2026-06-11 19:14:24
STU8576,Student 8576,stu8576@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000831,active,2026-06-11 19:14:24
STU6688,Student 6688,stu6688@student.aura-student-risk.com,Business,Business,+60121000832,active,2026-06-11 19:14:24
STU0972,Student 972,stu0972@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000833,active,2026-06-11 19:14:24
STU8179,Student 8179,stu8179@student.aura-student-risk.com,Data Science,Data Science,+60121000834,active,2026-06-11 19:14:24
STU2928,Student 2928,stu2928@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000835,active,2026-06-11 19:14:24
STU2895,Student 2895,stu2895@student.aura-student-risk.com,Data Science,Data Science,+60121000836,active,2026-06-11 19:14:24
STU3571,Student 3571,stu3571@student.aura-student-risk.com,Business,Business,+60121000837,active,2026-06-11 19:14:24
STU0800,Student 800,stu0800@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000838,active,2026-06-11 19:14:24
STU5324,Student 5324,stu5324@student.aura-student-risk.com,Data Science,Data Science,+60121000839,active,2026-06-11 19:14:24
STU2877,Student 2877,stu2877@student.aura-student-risk.com,Computer Science,Computer Science,+60121000840,active,2026-06-11 19:14:24
STU6232,Student 6232,stu6232@student.aura-student-risk.com,Computer Science,Computer Science,+60121000841,active,2026-06-11 19:14:24
STU9754,Student 9754,stu9754@student.aura-student-risk.com,Business,Business,+60121000842,active,2026-06-11 19:14:24
STU2754,Student 2754,stu2754@student.aura-student-risk.com,Data Science,Data Science,+60121000843,active,2026-06-11 19:14:24
STU8188,Student 8188,stu8188@student.aura-student-risk.com,Business,Business,+60121000844,active,2026-06-11 19:14:24
STU1316,Student 1316,stu1316@student.aura-student-risk.com,Engineering,Engineering,+60121000845,active,2026-06-11 19:14:24
STU0108,Student 108,stu0108@student.aura-student-risk.com,Engineering,Engineering,+60121000846,active,2026-06-11 19:14:24
STU6078,Student 6078,stu6078@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000847,active,2026-06-11 19:14:24
STU7967,Student 7967,stu7967@student.aura-student-risk.com,Data Science,Data Science,+60121000848,active,2026-06-11 19:14:24
STU1189,Student 1189,stu1189@student.aura-student-risk.com,Engineering,Engineering,+60121000849,active,2026-06-11 19:14:24
STU2593,Student 2593,stu2593@student.aura-student-risk.com,Data Science,Data Science,+60121000850,active,2026-06-11 19:14:24
STU2546,Student 2546,stu2546@student.aura-student-risk.com,Engineering,Engineering,+60121000851,active,2026-06-11 19:14:24
STU9656,Student 9656,stu9656@student.aura-student-risk.com,Computer Science,Computer Science,+60121000852,active,2026-06-11 19:14:24
STU3040,Student 3040,stu3040@student.aura-student-risk.com,Data Science,Data Science,+60121000853,active,2026-06-11 19:14:24
STU7939,Student 7939,stu7939@student.aura-student-risk.com,Data Science,Data Science,+60121000854,active,2026-06-11 19:14:24
STU3033,Student 3033,stu3033@student.aura-student-risk.com,Computer Science,Computer Science,+60121000855,active,2026-06-11 19:14:24
STU8128,Student 8128,stu8128@student.aura-student-risk.com,Data Science,Data Science,+60121000856,active,2026-06-11 19:14:24
STU4994,Student 4994,stu4994@student.aura-student-risk.com,Computer Science,Computer Science,+60121000857,active,2026-06-11 19:14:24
STU8285,Student 8285,stu8285@student.aura-student-risk.com,Computer Science,Computer Science,+60121000858,active,2026-06-11 19:14:24
STU3724,Student 3724,stu3724@student.aura-student-risk.com,Data Science,Data Science,+60121000859,active,2026-06-11 19:14:24
STU2305,Student 2305,stu2305@student.aura-student-risk.com,Computer Science,Computer Science,+60121000860,active,2026-06-11 19:14:24
STU1761,Student 1761,stu1761@student.aura-student-risk.com,Engineering,Engineering,+60121000861,active,2026-06-11 19:14:24
STU3466,Student 3466,stu3466@student.aura-student-risk.com,Engineering,Engineering,+60121000862,active,2026-06-11 19:14:24
STU4820,Student 4820,stu4820@student.aura-student-risk.com,Business,Business,+60121000863,active,2026-06-11 19:14:24
STU0040,Student 40,stu0040@student.aura-student-risk.com,Data Science,Data Science,+60121000864,active,2026-06-11 19:14:24
STU9318,Student 9318,stu9318@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000865,active,2026-06-11 19:14:24
STU1514,Student 1514,stu1514@student.aura-student-risk.com,Computer Science,Computer Science,+60121000866,active,2026-06-11 19:14:24
STU8363,Student 8363,stu8363@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000867,active,2026-06-11 19:14:24
STU0036,Student 36,stu0036@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000868,active,2026-06-11 19:14:24
STU5548,Student 5548,stu5548@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000869,active,2026-06-11 19:14:24
STU6631,Student 6631,stu6631@student.aura-student-risk.com,Computer Science,Computer Science,+60121000870,active,2026-06-11 19:14:24
STU3974,Student 3974,stu3974@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000871,active,2026-06-11 19:14:24
STU0252,Student 252,stu0252@student.aura-student-risk.com,Business,Business,+60121000872,active,2026-06-11 19:14:24
STU5590,Student 5590,stu5590@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000873,active,2026-06-11 19:14:24
STU3338,Student 3338,stu3338@student.aura-student-risk.com,Computer Science,Computer Science,+60121000874,active,2026-06-11 19:14:24
STU8329,Student 8329,stu8329@student.aura-student-risk.com,Data Science,Data Science,+60121000875,active,2026-06-11 19:14:24
STU4950,Student 4950,stu4950@student.aura-student-risk.com,Data Science,Data Science,+60121000876,active,2026-06-11 19:14:24
STU4626,Student 4626,stu4626@student.aura-student-risk.com,Engineering,Engineering,+60121000877,active,2026-06-11 19:14:24
STU2679,Student 2679,stu2679@student.aura-student-risk.com,Data Science,Data Science,+60121000878,active,2026-06-11 19:14:24
STU0322,Student 322,stu0322@student.aura-student-risk.com,Business,Business,+60121000879,active,2026-06-11 19:14:24
STU8848,Student 8848,stu8848@student.aura-student-risk.com,Engineering,Engineering,+60121000880,active,2026-06-11 19:14:24
STU6591,Student 6591,stu6591@student.aura-student-risk.com,Engineering,Engineering,+60121000881,active,2026-06-11 19:14:24
STU8244,Student 8244,stu8244@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000882,active,2026-06-11 19:14:24
STU1964,Student 1964,stu1964@student.aura-student-risk.com,Data Science,Data Science,+60121000883,active,2026-06-11 19:14:24
STU9921,Student 9921,stu9921@student.aura-student-risk.com,Computer Science,Computer Science,+60121000884,active,2026-06-11 19:14:24
STU4948,Student 4948,stu4948@student.aura-student-risk.com,Engineering,Engineering,+60121000885,active,2026-06-11 19:14:24
STU9486,Student 9486,stu9486@student.aura-student-risk.com,Computer Science,Computer Science,+60121000886,active,2026-06-11 19:14:24
STU4641,Student 4641,stu4641@student.aura-student-risk.com,Business,Business,+60121000887,active,2026-06-11 19:14:24
STU2250,Student 2250,stu2250@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000888,active,2026-06-11 19:14:24
STU9897,Student 9897,stu9897@student.aura-student-risk.com,Computer Science,Computer Science,+60121000889,active,2026-06-11 19:14:24
STU8159,Student 8159,stu8159@student.aura-student-risk.com,Business,Business,+60121000890,active,2026-06-11 19:14:24
STU7052,Student 7052,stu7052@student.aura-student-risk.com,Computer Science,Computer Science,+60121000891,active,2026-06-11 19:14:24
STU9931,Student 9931,stu9931@student.aura-student-risk.com,Engineering,Engineering,+60121000892,active,2026-06-11 19:14:24
STU0583,Student 583,stu0583@student.aura-student-risk.com,Computer Science,Computer Science,+60121000893,active,2026-06-11 19:14:24
STU6034,Student 6034,stu6034@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000894,active,2026-06-11 19:14:24
STU4000,Student 4000,stu4000@student.aura-student-risk.com,Computer Science,Computer Science,+60121000895,active,2026-06-11 19:14:24
STU5654,Student 5654,stu5654@student.aura-student-risk.com,Business,Business,+60121000896,active,2026-06-11 19:14:24
STU5273,Student 5273,stu5273@student.aura-student-risk.com,Data Science,Data Science,+60121000897,active,2026-06-11 19:14:24
STU7488,Student 7488,stu7488@student.aura-student-risk.com,Computer Science,Computer Science,+60121000898,active,2026-06-11 19:14:24
STU2751,Student 2751,stu2751@student.aura-student-risk.com,Computer Science,Computer Science,+60121000899,active,2026-06-11 19:14:24
STU0440,Student 440,stu0440@student.aura-student-risk.com,Data Science,Data Science,+60121000900,active,2026-06-11 19:14:24
STU6364,Student 6364,stu6364@student.aura-student-risk.com,Engineering,Engineering,+60121000901,active,2026-06-11 19:14:24
STU5203,Student 5203,stu5203@student.aura-student-risk.com,Computer Science,Computer Science,+60121000902,active,2026-06-11 19:14:24
STU0577,Student 577,stu0577@student.aura-student-risk.com,Engineering,Engineering,+60121000903,active,2026-06-11 19:14:24
STU6341,Student 6341,stu6341@student.aura-student-risk.com,Data Science,Data Science,+60121000904,active,2026-06-11 19:14:24
0349937,Daniel,0349937@student.aura-student-risk.com,Business,Business,+60121000905,active,2026-06-11 19:14:24
STU0338,Student 338,stu0338@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000906,active,2026-06-11 19:14:24
STU0337,Student 337,stu0337@student.aura-student-risk.com,Business,Business,+60121000907,active,2026-06-11 19:14:24
STU0336,Student 336,stu0336@student.aura-student-risk.com,Business,Business,+60121000908,active,2026-06-11 19:14:24
STU0335,Student 335,stu0335@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000909,active,2026-06-11 19:14:24
STU0333,Student 333,stu0333@student.aura-student-risk.com,Data Science,Data Science,+60121000910,active,2026-06-11 19:14:24
STU0332,Student 332,stu0332@student.aura-student-risk.com,Data Science,Data Science,+60121000911,active,2026-06-11 19:14:24
STU0331,Student 331,stu0331@student.aura-student-risk.com,Data Science,Data Science,+60121000912,active,2026-06-11 19:14:24
STU0330,Student 330,stu0330@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000913,active,2026-06-11 19:14:24
STU0329,Student 329,stu0329@student.aura-student-risk.com,Engineering,Engineering,+60121000914,active,2026-06-11 19:14:24
STU0328,Student 328,stu0328@student.aura-student-risk.com,Computer Science,Computer Science,+60121000915,active,2026-06-11 19:14:24
STU0327,Student 327,stu0327@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000916,active,2026-06-11 19:14:24
STU0326,Student 326,stu0326@student.aura-student-risk.com,Business,Business,+60121000917,active,2026-06-11 19:14:24
STU0325,Student 325,stu0325@student.aura-student-risk.com,Computer Science,Computer Science,+60121000918,active,2026-06-11 19:14:24
STU0324,Student 324,stu0324@student.aura-student-risk.com,Computer Science,Computer Science,+60121000919,active,2026-06-11 19:14:24
STU0323,Student 323,stu0323@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000920,active,2026-06-11 19:14:24
STU0321,Student 321,stu0321@student.aura-student-risk.com,Data Science,Data Science,+60121000921,active,2026-06-11 19:14:24
STU0320,Student 320,stu0320@student.aura-student-risk.com,Business,Business,+60121000922,active,2026-06-11 19:14:24
STU0319,Student 319,stu0319@student.aura-student-risk.com,Engineering,Engineering,+60121000923,active,2026-06-11 19:14:24
STU0318,Student 318,stu0318@student.aura-student-risk.com,Computer Science,Computer Science,+60121000924,active,2026-06-11 19:14:24
STU0317,Student 317,stu0317@student.aura-student-risk.com,Data Science,Data Science,+60121000925,active,2026-06-11 19:14:24
STU0316,Student 316,stu0316@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000926,active,2026-06-11 19:14:24
STU0315,Student 315,stu0315@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000927,active,2026-06-11 19:14:24
STU0314,Student 314,stu0314@student.aura-student-risk.com,Data Science,Data Science,+60121000928,active,2026-06-11 19:14:24
STU0313,Student 313,stu0313@student.aura-student-risk.com,Engineering,Engineering,+60121000929,active,2026-06-11 19:14:24
STU0311,Student 311,stu0311@student.aura-student-risk.com,Data Science,Data Science,+60121000930,active,2026-06-11 19:14:24
STU0310,Student 310,stu0310@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000931,active,2026-06-11 19:14:24
STU0309,Student 309,stu0309@student.aura-student-risk.com,Business,Business,+60121000932,active,2026-06-11 19:14:24
STU0308,Student 308,stu0308@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000933,active,2026-06-11 19:14:24
STU0307,Student 307,stu0307@student.aura-student-risk.com,Business,Business,+60121000934,active,2026-06-11 19:14:24
STU0306,Student 306,stu0306@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000935,active,2026-06-11 19:14:24
STU0303,Student 303,stu0303@student.aura-student-risk.com,Engineering,Engineering,+60121000936,active,2026-06-11 19:14:24
STU0302,Student 302,stu0302@student.aura-student-risk.com,Engineering,Engineering,+60121000937,active,2026-06-11 19:14:24
STU0301,Student 301,stu0301@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000938,active,2026-06-11 19:14:24
STU0300,Student 300,stu0300@student.aura-student-risk.com,Engineering,Engineering,+60121000939,active,2026-06-11 19:14:24
STU0299,Student 299,stu0299@student.aura-student-risk.com,Engineering,Engineering,+60121000940,active,2026-06-11 19:14:24
STU0298,Student 298,stu0298@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000941,active,2026-06-11 19:14:24
STU0297,Student 297,stu0297@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000942,active,2026-06-11 19:14:24
STU0296,Student 296,stu0296@student.aura-student-risk.com,Engineering,Engineering,+60121000943,active,2026-06-11 19:14:24
STU0295,Student 295,stu0295@student.aura-student-risk.com,Business,Business,+60121000944,active,2026-06-11 19:14:24
STU0294,Student 294,stu0294@student.aura-student-risk.com,Computer Science,Computer Science,+60121000945,active,2026-06-11 19:14:24
STU0293,Student 293,stu0293@student.aura-student-risk.com,Business,Business,+60121000946,active,2026-06-11 19:14:24
STU0292,Student 292,stu0292@student.aura-student-risk.com,Engineering,Engineering,+60121000947,active,2026-06-11 19:14:24
STU0290,Student 290,stu0290@student.aura-student-risk.com,Business,Business,+60121000948,active,2026-06-11 19:14:24
STU0289,Student 289,stu0289@student.aura-student-risk.com,Data Science,Data Science,+60121000949,active,2026-06-11 19:14:24
STU0288,Student 288,stu0288@student.aura-student-risk.com,Computer Science,Computer Science,+60121000950,active,2026-06-11 19:14:24
STU0287,Student 287,stu0287@student.aura-student-risk.com,Business,Business,+60121000951,active,2026-06-11 19:14:24
STU0286,Student 286,stu0286@student.aura-student-risk.com,Business,Business,+60121000952,active,2026-06-11 19:14:24
STU0285,Student 285,stu0285@student.aura-student-risk.com,Engineering,Engineering,+60121000953,active,2026-06-11 19:14:24
STU0284,Student 284,stu0284@student.aura-student-risk.com,Computer Science,Computer Science,+60121000954,active,2026-06-11 19:14:24
STU0283,Student 283,stu0283@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000955,active,2026-06-11 19:14:24
STU0282,Student 282,stu0282@student.aura-student-risk.com,Data Science,Data Science,+60121000956,active,2026-06-11 19:14:24
STU0281,Student 281,stu0281@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000957,active,2026-06-11 19:14:24
STU0280,Student 280,stu0280@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000958,active,2026-06-11 19:14:24
STU0279,Student 279,stu0279@student.aura-student-risk.com,Engineering,Engineering,+60121000959,active,2026-06-11 19:14:24
STU0278,Student 278,stu0278@student.aura-student-risk.com,Computer Science,Computer Science,+60121000960,active,2026-06-11 19:14:24
STU0277,Student 277,stu0277@student.aura-student-risk.com,Computer Science,Computer Science,+60121000961,active,2026-06-11 19:14:24
STU0276,Student 276,stu0276@student.aura-student-risk.com,Computer Science,Computer Science,+60121000962,active,2026-06-11 19:14:24
STU0275,Student 275,stu0275@student.aura-student-risk.com,Computer Science,Computer Science,+60121000963,active,2026-06-11 19:14:24
STU0274,Student 274,stu0274@student.aura-student-risk.com,Engineering,Engineering,+60121000964,active,2026-06-11 19:14:24
STU0273,Student 273,stu0273@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000965,active,2026-06-11 19:14:24
STU0272,Student 272,stu0272@student.aura-student-risk.com,Data Science,Data Science,+60121000966,active,2026-06-11 19:14:24
STU0271,Student 271,stu0271@student.aura-student-risk.com,Data Science,Data Science,+60121000967,active,2026-06-11 19:14:24
STU0270,Student 270,stu0270@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000968,active,2026-06-11 19:14:24
STU0269,Student 269,stu0269@student.aura-student-risk.com,Business,Business,+60121000969,active,2026-06-11 19:14:24
STU0268,Student 268,stu0268@student.aura-student-risk.com,Computer Science,Computer Science,+60121000970,active,2026-06-11 19:14:24
STU0267,Student 267,stu0267@student.aura-student-risk.com,Engineering,Engineering,+60121000971,active,2026-06-11 19:14:24
STU0266,Student 266,stu0266@student.aura-student-risk.com,Business,Business,+60121000972,active,2026-06-11 19:14:24
STU0265,Student 265,stu0265@student.aura-student-risk.com,Engineering,Engineering,+60121000973,active,2026-06-11 19:14:24
STU0263,Student 263,stu0263@student.aura-student-risk.com,Data Science,Data Science,+60121000974,active,2026-06-11 19:14:24
STU0262,Student 262,stu0262@student.aura-student-risk.com,Engineering,Engineering,+60121000975,active,2026-06-11 19:14:24
STU0261,Student 261,stu0261@student.aura-student-risk.com,Computer Science,Computer Science,+60121000976,active,2026-06-11 19:14:24
STU0259,Student 259,stu0259@student.aura-student-risk.com,Engineering,Engineering,+60121000977,active,2026-06-11 19:14:24
STU0258,Student 258,stu0258@student.aura-student-risk.com,Business,Business,+60121000978,active,2026-06-11 19:14:24
STU0257,Student 257,stu0257@student.aura-student-risk.com,Engineering,Engineering,+60121000979,active,2026-06-11 19:14:24
STU0256,Student 256,stu0256@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000980,active,2026-06-11 19:14:24
STU0255,Student 255,stu0255@student.aura-student-risk.com,Engineering,Engineering,+60121000981,active,2026-06-11 19:14:24
STU0254,Student 254,stu0254@student.aura-student-risk.com,Software Engineering,Software Engineering,+60121000982,active,2026-06-11 19:14:24
STU0253,Student 253,stu0253@student.aura-student-risk.com,Computer Science,Computer Science,+60121000983,active,2026-06-11 19:14:24
STU0251,Student 251,stu0251@student.aura-student-risk.com,Engineering,Engineering,+60121000984,active,2026-06-11 19:14:24
STU0250,Student 250,stu0250@student.aura-student-risk.com,Data Science,Data Science,+60121000985,active,2026-06-11 19:14:24
STU0249,Student 249,stu0249@student.aura-student-risk.com,Data Science,Data Science,+60121000986,active,2026-06-11 19:14:24
STU0248,Student 248,stu0248@student.aura-student-risk.com,Business,Business,+60121000987,active,2026-06-11 19:14:24
